"acturial_firm_name","plan_name","plan_id","year"
"Cavanaugh Macdonald","North Carolina Firemen’s and Rescue Squad Workers’ Pension Fund",1483,"2018"
"Cavanaugh Macdonald","North Carolina Firemen’s and Rescue Squad Workers’ Pension Fund",1483,"2017"
"Cavanaugh Macdonald","North Carolina Firemen’s and Rescue Squad Workers’ Pension Fund",1483,"2017"
"Cavanaugh Macdonald","North Carolina Firemen’s and Rescue Squad Workers’ Pension Fund",1483,"2018"
"Conduent","North Carolina Teachers' and State Employees' Retirement System",1484,"2016"
"Cavanaugh Macdonald","North Carolina Firemen’s and Rescue Squad Workers’ Pension Fund",1483,"2019"
"Cavanaugh Macdonald","North Carolina Firemen’s and Rescue Squad Workers’ Pension Fund",1483,"2019"
"Cavanaugh Macdonald","North Carolina Firemen’s and Rescue Squad Workers’ Pension Fund",1483,"2020"
"Cavanaugh Macdonald","North Carolina Firemen’s and Rescue Squad Workers’ Pension Fund",1483,"2020"
"Cavanaugh Macdonald","North Carolina Teachers' and State Employees' Retirement System",1484,"2017"
"Conduent","North Carolina Teachers' and State Employees' Retirement System",1484,"2016"
"Cavanaugh Macdonald","North Carolina Teachers' and State Employees' Retirement System",1484,"2018"
"Cavanaugh Macdonald","North Carolina Teachers' and State Employees' Retirement System",1484,"2017"
"Cavanaugh Macdonald","North Carolina Teachers' and State Employees' Retirement System",1484,"2018"
"Cavanaugh Macdonald","North Carolina Teachers' and State Employees' Retirement System",1484,"2019"
"Cavanaugh Macdonald","North Carolina Teachers' and State Employees' Retirement System",1484,"2020"
"Cavanaugh Macdonald","North Carolina Teachers' and State Employees' Retirement System",1484,"2019"
"Cavanaugh Macdonald","North Carolina Teachers' and State Employees' Retirement System",1484,"2020"
"Cavanaugh Macdonald","North Carolina Teachers' and State Employees' Retirement System",1484,"2021"
"Cavanaugh Macdonald","North Carolina Teachers' and State Employees' Retirement System",1484,"2021"
"Conduent","North Carolina Local Government Retirement System",1485,"2016"
"Cavanaugh Macdonald","North Carolina Local Government Retirement System",1485,"2017"
"Conduent","North Carolina Local Government Retirement System",1485,"2016"
"Cavanaugh Macdonald","North Carolina Local Government Retirement System",1485,"2017"
"Cavanaugh Macdonald","North Carolina Consolidated Judicial Retirement System",1486,"2017"
"Cavanaugh Macdonald","North Carolina Local Government Retirement System",1485,"2018"
"Cavanaugh Macdonald","North Carolina Local Government Retirement System",1485,"2018"
"Cavanaugh Macdonald","North Carolina Local Government Retirement System",1485,"2019"
"Cavanaugh Macdonald","North Carolina Local Government Retirement System",1485,"2019"
"Cavanaugh Macdonald","North Carolina Local Government Retirement System",1485,"2020"
"Cavanaugh Macdonald","North Carolina Local Government Retirement System",1485,"2020"
"Cavanaugh Macdonald","North Carolina Local Government Retirement System",1485,"2021"
"Cavanaugh Macdonald","North Carolina Local Government Retirement System",1485,"2021"
"CONDUENT","North Carolina Consolidated Judicial Retirement System",1486,"2016"
"CONDUENT","North Carolina Consolidated Judicial Retirement System",1486,"2016"
"Cavanaugh Macdonald","North Carolina Consolidated Judicial Retirement System",1486,"2017"
"Cavanaugh Macdonald","North Carolina Consolidated Judicial Retirement System",1486,"2018"
"Cavanaugh Macdonald","North Carolina Consolidated Judicial Retirement System",1486,"2018"
"Cavanaugh Macdonald Consulting,LLC","North Carolina National Guard Pension Fund",1487,"2018"
"Cavanaugh Macdonald","North Carolina Consolidated Judicial Retirement System",1486,"2019"
"Cavanaugh Macdonald","North Carolina Consolidated Judicial Retirement System",1486,"2019"
"Cavanaugh Macdonald","North Carolina Consolidated Judicial Retirement System",1486,"2020"
"Cavanaugh Macdonald","North Carolina Consolidated Judicial Retirement System",1486,"2020"
"Conduent ","North Carolina National Guard Pension Fund",1487,"2016"
"Conduent ","North Carolina National Guard Pension Fund",1487,"2016"
"Cavanaugh Macdonald Consulting,LLC","North Carolina National Guard Pension Fund",1487,"2017"
"Cavanaugh Macdonald Consulting,LLC","North Carolina National Guard Pension Fund",1487,"2017"
"Cavanaugh Macdonald Consulting,LLC","North Carolina National Guard Pension Fund",1487,"2020"
"Cavanaugh Macdonald Consulting,LLC","North Carolina National Guard Pension Fund",1487,"2018"
"Cavanaugh Macdonald Consulting,LLC","North Carolina National Guard Pension Fund",1487,"2019"
"Cavanaugh Macdonald Consulting,LLC","North Carolina National Guard Pension Fund",1487,"2019"
"Cavanaugh Macdonald Consulting,LLC","North Carolina National Guard Pension Fund",1487,"2020"
"Cavanaugh Macdonald","Charlotte Firefighters Retirement System",1523,"2016"
"Cavanaugh Macdonald","Charlotte Firefighters Retirement System",1523,"2016"
"Cavanaugh Macdonald","Charlotte Firefighters Retirement System",1523,"2017"
"Cavanaugh Macdonald","Charlotte Firefighters Retirement System",1523,"2017"
"Cavanaugh Macdonald","Charlotte Firefighters Retirement System",1523,"2018"
"Cavanaugh Macdonald","Charlotte Firefighters Retirement System",1523,"2018"
"Cavanaugh Macdonald","Charlotte Firefighters Retirement System",1523,"2019"
"Cavanaugh Macdonald","Charlotte Firefighters Retirement System",1523,"2020"
"Cavanaugh Macdonald","Charlotte Firefighters Retirement System",1523,"2019"
"Cavanaugh Macdonald","Charlotte Firefighters Retirement System",1523,"2020"
"Cavanaugh Macdonald","Charlotte Firefighters Retirement System",1523,"2021"
"Cavanaugh Macdonald","Charlotte Firefighters Retirement System",1523,"2021"
"Gabriel Roeder Smith & Company","North Dakota Public Employees Retirement System",1536,"2016"
"Gabriel Roeder Smith & Company","North Dakota Public Employees Retirement System",1536,"2017"
"Gabriel Roeder Smith & Company","North Dakota Public Employees Retirement System",1536,"2016"
"Gabriel Roeder Smith & Company","North Dakota Public Employees Retirement System",1536,"2018"
"Gabriel Roeder Smith & Company","North Dakota Public Employees Retirement System",1536,"2017"
"Gabriel Roeder Smith & Company","North Dakota Public Employees Retirement System",1536,"2018"
"Gabriel Roeder Smith & Company","North Dakota Public Employees Retirement System",1536,"2019"
"Gabriel Roeder Smith & Company","North Dakota Public Employees Retirement System",1536,"2021"
"Gabriel Roeder Smith & Company","North Dakota Public Employees Retirement System",1536,"2019"
"Gabriel Roeder Smith & Company","North Dakota Public Employees Retirement System",1536,"2020"
"Gabriel Roeder Smith & Company","North Dakota Public Employees Retirement System",1536,"2020"
"Gabriel Roeder Smith & Company","North Dakota Public Employees Retirement System",1536,"2021"
"Segal Consulting","North Dakota Teachers' Fund for Retirement",1539,"2016"
"Segal Consulting","North Dakota Teachers' Fund for Retirement",1539,"2016"
"Segal Consulting","North Dakota Teachers' Fund for Retirement",1539,"2017"
"Segal Consulting","North Dakota Teachers' Fund for Retirement",1539,"2017"
"Segal Consulting","North Dakota Teachers' Fund for Retirement",1539,"2018"
"Segal Consulting","North Dakota Teachers' Fund for Retirement",1539,"2018"
"Segal Consulting","North Dakota Teachers' Fund for Retirement",1539,"2019"
"Segal Consulting","North Dakota Teachers' Fund for Retirement",1539,"2019"
"Segal Consulting","North Dakota Teachers' Fund for Retirement",1539,"2020"
"Segal Consulting","North Dakota Teachers' Fund for Retirement",1539,"2020"
"Segal","North Dakota Teachers' Fund for Retirement",1539,"2021"
"Segal","North Dakota Teachers' Fund for Retirement",1539,"2021"
"Arthur J. Gallagher & Co.","Bismarck City Employees Pension Systems",1541,"2016"
"Arthur J. Gallagher & Co.","Bismarck City Employees Pension Systems",1541,"2016"
"Arthur J. Gallagher & Co.","Bismarck City Employees Pension Systems",1541,"2017"
"Arthur J. Gallagher & Co.","Bismarck City Employees Pension Systems",1541,"2017"
"Arthur J. Gallagher & Co.","Bismarck City Employees Pension Systems",1541,"2018"
"Arthur J. Gallagher & Co.","Bismarck City Employees Pension Systems",1541,"2020"
"Arthur J. Gallagher & Co.","Bismarck City Employees Pension Systems",1541,"2018"
"Arthur J. Gallagher & Co.","Bismarck City Employees Pension Systems",1541,"2019"
"Arthur J. Gallagher & Co.","Bismarck City Employees Pension Systems",1541,"2019"
"Arthur J. Gallagher & Co.","Bismarck City Employees Pension Systems",1541,"2020"
"Arthur J. Gallagher & Co.","Bismarck City Employees Pension Systems",1541,"2021"
"Arthur J. Gallagher & Co.","Bismarck City Employees Pension Systems",1541,"2021"
"Conduent Human Resource Service","Ohio Police and Fire Pension Fund",1554,"2017"
"Buck ","Ohio Police and Fire Pension Fund",1554,"2016"
"Buck ","Ohio Police and Fire Pension Fund",1554,"2016"
"Conduent Human Resource Service","Ohio Police and Fire Pension Fund",1554,"2017"
"Buck","Ohio Police and Fire Pension Fund",1554,"2018"
"Cavanaugh Macdonald","Ohio Police and Fire Pension Fund",1554,"2019"
"Buck","Ohio Police and Fire Pension Fund",1554,"2018"
"Cavanaugh Macdonald","Ohio Police and Fire Pension Fund",1554,"2019"
"Cavanaugh Macdonald","Ohio Police and Fire Pension Fund",1554,"2020"
"Cavanaugh Macdonald","Ohio Police and Fire Pension Fund",1554,"2020"
"Cavanaugh Macdonald","Ohio Police and Fire Pension Fund",1554,"2021"
"GABRIEL, ROEDER, SMITH & COMPANY","Ohio Public Employees Retirement System (OPERS) Traditional Defined Benefit Pension Plan",1555,"2016"
"Cavanaugh Macdonald","Ohio Police and Fire Pension Fund",1554,"2021"
"GABRIEL, ROEDER, SMITH & COMPANY","Ohio Public Employees Retirement System (OPERS) Traditional Defined Benefit Pension Plan",1555,"2016"
"GRS","Ohio Public Employees Retirement System (OPERS) Traditional Defined Benefit Pension Plan",1555,"2017"
"GRS","Ohio Public Employees Retirement System (OPERS) Traditional Defined Benefit Pension Plan",1555,"2017"
"GRS","Ohio Public Employees Retirement System (OPERS) Traditional Defined Benefit Pension Plan",1555,"2018"
"GRS","Ohio Public Employees Retirement System (OPERS) Traditional Defined Benefit Pension Plan",1555,"2018"
"GRS","Ohio Public Employees Retirement System (OPERS) Traditional Defined Benefit Pension Plan",1555,"2019"
"GRS","Ohio Public Employees Retirement System (OPERS) Traditional Defined Benefit Pension Plan",1555,"2019"
"CAVANAUGH MACDONALD","Ohio School Employees Retirement System",1557,"2016"
"GRS","Ohio Public Employees Retirement System (OPERS) Traditional Defined Benefit Pension Plan",1555,"2020"
"GRS","Ohio Public Employees Retirement System (OPERS) Traditional Defined Benefit Pension Plan",1555,"2020"
"CAVANAUGH MACDONALD","Ohio School Employees Retirement System",1557,"2016"
"CAVANAUGH MACDONALD","Ohio School Employees Retirement System",1557,"2017"
"CAVANAUGH MACDONALD","Ohio School Employees Retirement System",1557,"2018"
"CAVANAUGH MACDONALD","Ohio School Employees Retirement System",1557,"2017"
"CAVANAUGH MACDONALD","Ohio School Employees Retirement System",1557,"2018"
"CAVANAUGH MACDONALD","Ohio School Employees Retirement System",1557,"2019"
"CAVANAUGH MACDONALD","Ohio School Employees Retirement System",1557,"2019"
"SEGAL CONSULTING","Ohio State Teachers Retirement System",1559,"2016"
"CAVANAUGH MACDONALD","Ohio School Employees Retirement System",1557,"2020"
"CAVANAUGH MACDONALD","Ohio School Employees Retirement System",1557,"2020"
"Cavanaugh Macdonald","Ohio School Employees Retirement System",1557,"2021"
"Cavanaugh Macdonald","Ohio School Employees Retirement System",1557,"2021"
"SEGAL CONSULTING","Ohio State Teachers Retirement System",1559,"2017"
"SEGAL CONSULTING","Ohio State Teachers Retirement System",1559,"2016"
"SEGAL CONSULTING","Ohio State Teachers Retirement System",1559,"2017"
"CHEIRON","Ohio State Teachers Retirement System",1559,"2018"
"CHEIRON","Ohio State Teachers Retirement System",1559,"2018"
"CHEIRON","Ohio State Teachers Retirement System",1559,"2019"
"CHEIRON","Ohio State Teachers Retirement System",1559,"2020"
"CHEIRON","Ohio State Teachers Retirement System",1559,"2019"
"CHEIRON","Ohio State Teachers Retirement System",1559,"2020"
"CHEIRON","Ohio State Teachers Retirement System",1559,"2021"
"CHEIRON","Ohio State Teachers Retirement System",1559,"2021"
"Cavanaugh Macdonald","Cincinnati Employees Retirement System",1561,"2017"
"Cavanaugh Macdonald","Cincinnati Employees Retirement System",1561,"2016"
"Cavanaugh Macdonald","Cincinnati Employees Retirement System",1561,"2016"
"Cavanaugh Macdonald","Cincinnati Employees Retirement System",1561,"2018"
"Cavanaugh Macdonald","Cincinnati Employees Retirement System",1561,"2017"
"Cavanaugh Macdonald","Cincinnati Employees Retirement System",1561,"2018"
"Cheiron","Cincinnati Employees Retirement System",1561,"2019"
"Cheiron","Cincinnati Employees Retirement System",1561,"2019"
"Cheiron","Cincinnati Employees Retirement System",1561,"2020"
"Cheiron","Cincinnati Employees Retirement System",1561,"2020"
"Buck Consultants","Oklahoma Firefighters Pension and Retirement System",1562,"2016"
"Cheiron","Cincinnati Employees Retirement System",1561,"2021"
"Cheiron","Cincinnati Employees Retirement System",1561,"2021"
"Buck Consultants","Oklahoma Firefighters Pension and Retirement System",1562,"2016"
"Retirement Horizons Inc.","Oklahoma Firefighters Pension and Retirement System",1562,"2018"
"Conduent","Oklahoma Firefighters Pension and Retirement System",1562,"2017"
"Conduent","Oklahoma Firefighters Pension and Retirement System",1562,"2017"
"Retirement Horizons Inc.","Oklahoma Firefighters Pension and Retirement System",1562,"2018"
"Definiti","Oklahoma Firefighters Pension and Retirement System",1562,"2021"
"Retirement Horizons Inc.","Oklahoma Firefighters Pension and Retirement System",1562,"2019"
"Retirement Horizons Inc.","Oklahoma Firefighters Pension and Retirement System",1562,"2019"
"Retirement Horizons Inc.","Oklahoma Firefighters Pension and Retirement System",1562,"2020"
"Retirement Horizons Inc.","Oklahoma Firefighters Pension and Retirement System",1562,"2020"
"Definiti","Oklahoma Firefighters Pension and Retirement System",1562,"2021"
"Cavanaugh Macdonald Consulting LLC","Oklahoma Police Pension and Retirement System",1564,"2017"
"Cavanaugh Macdonald Consulting LLC","Oklahoma Police Pension and Retirement System",1564,"2016"
"Cavanaugh Macdonald Consulting LLC","Oklahoma Police Pension and Retirement System",1564,"2016"
"Cavanaugh Macdonald Consulting LLC","Oklahoma Police Pension and Retirement System",1564,"2017"
"Cavanaugh Macdonald Consulting LLC","Oklahoma Police Pension and Retirement System",1564,"2018"
"Cavanaugh Macdonald Consulting LLC","Oklahoma Police Pension and Retirement System",1564,"2018"
"Cavanaugh Macdonald Consulting LLC","Oklahoma Police Pension and Retirement System",1564,"2019"
"Cavanaugh Macdonald Consulting LLC","Oklahoma Police Pension and Retirement System",1564,"2019"
"Cavanaugh Macdonald Consulting LLC","Oklahoma Police Pension and Retirement System",1564,"2020"
"Cavanaugh Macdonald Consulting LLC","Oklahoma Police Pension and Retirement System",1564,"2020"
"Cavanaugh Macdonald Consulting LLC","Oklahoma Police Pension and Retirement System",1564,"2021"
"GRS","Oklahoma Teachers Retirement System",1565,"2018"
"Cavanaugh Macdonald Consulting LLC","Oklahoma Police Pension and Retirement System",1564,"2021"
"Gabriel, Roeder, Smith & Company","Oklahoma Teachers Retirement System",1565,"2016"
"Gabriel, Roeder, Smith & Company","Oklahoma Teachers Retirement System",1565,"2016"
"GRS","Oklahoma Teachers Retirement System",1565,"2017"
"GRS","Oklahoma Teachers Retirement System",1565,"2017"
"GRS","Oklahoma Teachers Retirement System",1565,"2018"
"GRS","Oklahoma Teachers Retirement System",1565,"2019"
"GRS","Oklahoma Teachers Retirement System",1565,"2019"
"GRS","Oklahoma Teachers Retirement System",1565,"2020"
"GRS","Oklahoma Teachers Retirement System",1565,"2020"
"Cavanaugh Macdonald","Oklahoma Law Enforcement Retirement System",1566,"2018"
"GRS","Oklahoma Teachers Retirement System",1565,"2021"
"GRS","Oklahoma Teachers Retirement System",1565,"2021"
"Cavanaugh Macdonald","Oklahoma Law Enforcement Retirement System",1566,"2016"
"Cavanaugh Macdonald","Oklahoma Law Enforcement Retirement System",1566,"2016"
"Cavanaugh Macdonald","Oklahoma Law Enforcement Retirement System",1566,"2017"
"Cavanaugh Macdonald","Oklahoma Law Enforcement Retirement System",1566,"2017"
"Cavanaugh Macdonald","Oklahoma Law Enforcement Retirement System",1566,"2018"
"Cavanaugh Macdonald","Oklahoma Law Enforcement Retirement System",1566,"2019"
"Cavanaugh Macdonald","Oklahoma Law Enforcement Retirement System",1566,"2019"
"Cavanaugh Macdonald","Oklahoma Public Employees Retirement System",1567,"2018"
"Cavanaugh Macdonald","Oklahoma Law Enforcement Retirement System",1566,"2020"
"Cavanaugh Macdonald","Oklahoma Law Enforcement Retirement System",1566,"2020"
"Cavanaugh Macdonald","Oklahoma Law Enforcement Retirement System",1566,"2021"
"Cavanaugh Macdonald","Oklahoma Law Enforcement Retirement System",1566,"2021"
"Cavanaugh Macdonald","Oklahoma Public Employees Retirement System",1567,"2016"
"Cavanaugh Macdonald","Oklahoma Public Employees Retirement System",1567,"2016"
"Cavanaugh Macdonald","Oklahoma Public Employees Retirement System",1567,"2017"
"Cavanaugh Macdonald","Oklahoma Public Employees Retirement System",1567,"2017"
"Cavanaugh Macdonald","Oklahoma Public Employees Retirement System",1567,"2018"
"Cavanaugh Macdonald","Oklahoma Public Employees Retirement System",1567,"2020"
"Cavanaugh Macdonald","Oklahoma Public Employees Retirement System",1567,"2019"
"Cavanaugh Macdonald","Oklahoma Public Employees Retirement System",1567,"2019"
"Cavanaugh Macdonald","Oklahoma Public Employees Retirement System",1567,"2020"
"Cavanaugh Macdonald","Oklahoma Uniform Retirement of Justices and Judges",1568,"2018"
"Cavanaugh Macdonald","Oklahoma Public Employees Retirement System",1567,"2021"
"Cavanaugh Macdonald","Oklahoma Public Employees Retirement System",1567,"2021"
"Cavanaugh Macdonald","Oklahoma Uniform Retirement of Justices and Judges",1568,"2016"
"Cavanaugh Macdonald","Oklahoma Uniform Retirement of Justices and Judges",1568,"2016"
"Cavanaugh Macdonald","Oklahoma Uniform Retirement of Justices and Judges",1568,"2017"
"Cavanaugh Macdonald","Oklahoma Uniform Retirement of Justices and Judges",1568,"2017"
"Cavanaugh Macdonald","Oklahoma Uniform Retirement of Justices and Judges",1568,"2018"
"Cavanaugh Macdonald","Oklahoma Uniform Retirement of Justices and Judges",1568,"2019"
"Cavanaugh Macdonald","Oklahoma Uniform Retirement of Justices and Judges",1568,"2019"
"Cavanaugh Macdonald","Oklahoma Uniform Retirement of Justices and Judges",1568,"2020"
"Cavanaugh Macdonald","Oklahoma Uniform Retirement of Justices and Judges",1568,"2020"
"Cavanaugh Macdonald","Oklahoma Uniform Retirement of Justices and Judges",1568,"2021"
"Cavanaugh Macdonald","Oklahoma Uniform Retirement of Justices and Judges",1568,"2021"
"GRS","Oklahoma City Employees Retirement Fund",1576,"2016"
"GRS","Oklahoma City Employees Retirement Fund",1576,"2016"
"GRS","Oklahoma City Employees Retirement Fund",1576,"2017"
"GRS","Oklahoma City Employees Retirement Fund",1576,"2018"
"GRS","Oklahoma City Employees Retirement Fund",1576,"2017"
"GRS","Oklahoma City Employees Retirement Fund",1576,"2018"
"GRS","Oklahoma City Employees Retirement Fund",1576,"2021"
"GRS","Oklahoma City Employees Retirement Fund",1576,"2019"
"GRS","Oklahoma City Employees Retirement Fund",1576,"2019"
"GRS","Oklahoma City Employees Retirement Fund",1576,"2020"
"GRS","Oklahoma City Employees Retirement Fund",1576,"2020"
"GRS","Oklahoma City Employees Retirement Fund",1576,"2021"
"Milliman","Oregon Public Employees Retirement System",1580,"2016"
"Milliman","Oregon Public Employees Retirement System",1580,"2016"
"Milliman","Oregon Public Employees Retirement System",1580,"2017"
"Milliman","Oregon Public Employees Retirement System",1580,"2018"
"Milliman","Oregon Public Employees Retirement System",1580,"2017"
"Milliman","Oregon Public Employees Retirement System",1580,"2018"
"Milliman","Oregon Public Employees Retirement System",1580,"2021"
"Milliman","Oregon Public Employees Retirement System",1580,"2019"
"Milliman","Oregon Public Employees Retirement System",1580,"2019"
"Milliman","Oregon Public Employees Retirement System",1580,"2020"
"Milliman","Oregon Public Employees Retirement System",1580,"2020"
"Cheiron","Tri-County Metro Of Oregon Management Defined Benefit Plan",1596,"2018"
"Milliman","Oregon Public Employees Retirement System",1580,"2021"
"Milliman","Tri-County Metro Of Oregon Management Defined Benefit Plan",1596,"2016"
"Milliman","Tri-County Metro Of Oregon Management Defined Benefit Plan",1596,"2016"
"Milliman","Tri-County Metro Of Oregon Management Defined Benefit Plan",1596,"2017"
"Milliman","Tri-County Metro Of Oregon Management Defined Benefit Plan",1596,"2017"
"Cheiron","Tri-County Metro Of Oregon Management Defined Benefit Plan",1596,"2018"
"Milliman","Tri-County Metro Of Oregon Bargaining Unit Defined Benefit Plan",1597,"2016"
"Cheiron","Tri-County Metro Of Oregon Management Defined Benefit Plan",1596,"2019"
"Cheiron","Tri-County Metro Of Oregon Management Defined Benefit Plan",1596,"2019"
"Cheiron","Tri-County Metro Of Oregon Management Defined Benefit Plan",1596,"2020"
"Cheiron","Tri-County Metro Of Oregon Management Defined Benefit Plan",1596,"2020"
"Milliman","Tri-County Metro Of Oregon Bargaining Unit Defined Benefit Plan",1597,"2016"
"Cheiron","Tri-County Metro Of Oregon Bargaining Unit Defined Benefit Plan",1597,"2021"
"Milliman","Tri-County Metro Of Oregon Bargaining Unit Defined Benefit Plan",1597,"2017"
"Milliman","Tri-County Metro Of Oregon Bargaining Unit Defined Benefit Plan",1597,"2017"
"Cheiron","Tri-County Metro Of Oregon Bargaining Unit Defined Benefit Plan",1597,"2018"
"Cheiron","Tri-County Metro Of Oregon Bargaining Unit Defined Benefit Plan",1597,"2018"
"Cheiron","Tri-County Metro Of Oregon Bargaining Unit Defined Benefit Plan",1597,"2019"
"Cheiron","Tri-County Metro Of Oregon Bargaining Unit Defined Benefit Plan",1597,"2019"
"Cheiron","Tri-County Metro Of Oregon Bargaining Unit Defined Benefit Plan",1597,"2020"
"Cheiron","Tri-County Metro Of Oregon Bargaining Unit Defined Benefit Plan",1597,"2020"
"Cheiron","Pennsylvania Municipal Retirement System",1599,"2016"
"Cheiron","Tri-County Metro Of Oregon Bargaining Unit Defined Benefit Plan",1597,"2021"
"Cheiron","Pennsylvania Municipal Retirement System",1599,"2016"
"Cheiron","Pennsylvania Municipal Retirement System",1599,"2017"
"Cheiron","Pennsylvania Municipal Retirement System",1599,"2017"
"Cheiron","Pennsylvania Municipal Retirement System",1599,"2019"
"Cheiron","Pennsylvania Municipal Retirement System",1599,"2018"
"Cheiron","Pennsylvania Municipal Retirement System",1599,"2018"
"Cheiron","Pennsylvania Municipal Retirement System",1599,"2019"
"Conduent","Pennsylvania Public School Employees' Retirement System",1600,"2016"
"Conduent","Pennsylvania Public School Employees' Retirement System",1600,"2016"
"Conduent","Pennsylvania Public School Employees' Retirement System",1600,"2017"
"Buck Global LLC","Pennsylvania Public School Employees' Retirement System",1600,"2018"
"Conduent","Pennsylvania Public School Employees' Retirement System",1600,"2017"
"Buck Global LLC","Pennsylvania Public School Employees' Retirement System",1600,"2018"
"Buck Global LLC","Pennsylvania Public School Employees' Retirement System",1600,"2019"
"Buck Global LLC","Pennsylvania Public School Employees' Retirement System",1600,"2020"
"Buck Global LLC","Pennsylvania Public School Employees' Retirement System",1600,"2019"
"Buck Global LLC","Pennsylvania Public School Employees' Retirement System",1600,"2020"
"Korn Ferry Hay Group, Inc.","Pennsylvania State Employees' Retirement System",1601,"2016"
"Korn Ferry Hay Group, Inc.","Pennsylvania State Employees' Retirement System",1601,"2016"
"Korn Ferry Hay Group, Inc.","Pennsylvania State Employees' Retirement System",1601,"2017"
"Korn Ferry Hay Group, Inc.","Pennsylvania State Employees' Retirement System",1601,"2017"
"Korn Ferry","Pennsylvania State Employees' Retirement System",1601,"2018"
"Korn Ferry","Pennsylvania State Employees' Retirement System",1601,"2018"
"Korn Ferry","Pennsylvania State Employees' Retirement System",1601,"2020"
"Korn Ferry","Pennsylvania State Employees' Retirement System",1601,"2019"
"Korn Ferry","Pennsylvania State Employees' Retirement System",1601,"2019"
"Korn Ferry","Pennsylvania State Employees' Retirement System",1601,"2020"
"Mockenhaupt Benefits Group","Pittsburgh Policemen's Relief and Pension Fund",1614,"2016"
"Korn Ferry","Pennsylvania State Employees' Retirement System",1601,"2021"
"Korn Ferry","Pennsylvania State Employees' Retirement System",1601,"2021"
"Mockenhaupt Benefits Group","Pittsburgh Policemen's Relief and Pension Fund",1614,"2016"
"Mockenhaupt","Pittsburgh Firefighters Pension Fund",1615,"2016"
"Mockenhaupt Benefits Group","Pittsburgh Policemen's Relief and Pension Fund",1614,"2018"
"Mockenhaupt Benefits Group","Pittsburgh Policemen's Relief and Pension Fund",1614,"2018"
"Mockenhaupt","Pittsburgh Firefighters Pension Fund",1615,"2016"
"Korn Ferry","Pittsburgh Firefighters Pension Fund",1615,"2018"
"Korn Ferry","Pittsburgh Firefighters Pension Fund",1615,"2018"
"Mockenhaupt","Pittsburgh Municipal Pension Fund (Other City Employees)",1616,"2016"
"Korn Ferry","Pittsburgh Municipal Pension Fund (Other City Employees)",1616,"2018"
"Mockenhaupt","Pittsburgh Municipal Pension Fund (Other City Employees)",1616,"2016"
"Cheiron","Philadelphia City Non-Uniform Employee Pension Plan",1681,"2016"
"Korn Ferry","Pittsburgh Municipal Pension Fund (Other City Employees)",1616,"2018"
"Cheiron","Philadelphia City Non-Uniform Employee Pension Plan",1681,"2016"
"Cheiron","Philadelphia City Non-Uniform Employee Pension Plan",1681,"2017"
"Cheiron","Philadelphia City Non-Uniform Employee Pension Plan",1681,"2017"
"Cheiron","Philadelphia City Non-Uniform Employee Pension Plan",1681,"2018"
"Cheiron","Philadelphia City Non-Uniform Employee Pension Plan",1681,"2018"
"Cheiron","Philadelphia City Non-Uniform Employee Pension Plan",1681,"2020"
"Cheiron","Philadelphia City Non-Uniform Employee Pension Plan",1681,"2019"
"Cheiron","Philadelphia City Non-Uniform Employee Pension Plan",1681,"2019"
"Cheiron","Philadelphia City Non-Uniform Employee Pension Plan",1681,"2020"
"GRS","Rhode Island Employees Retirement System",1803,"2016"
"GRS","Rhode Island Employees Retirement System",1803,"2016"
"GRS","Rhode Island Employees Retirement System",1803,"2017"
"GRS","Rhode Island Employees Retirement System",1803,"2018"
"GRS","Rhode Island Employees Retirement System",1803,"2017"
"GRS","Rhode Island Employees Retirement System",1803,"2018"
"GRS","Rhode Island Employees Retirement System",1803,"2019"
"GRS","Rhode Island Employees Retirement System",1803,"2020"
"GRS","Rhode Island Employees Retirement System",1803,"2019"
"GRS","Rhode Island Employees Retirement System",1803,"2020"
"GRS","Rhode Island Employees Retirement System",1803,"2021"
"Gabriel Roeder Smith and Company","Rhode Island Municipal Employees Retirement System",1804,"2016"
"GRS","Rhode Island Employees Retirement System",1803,"2021"
"Gabriel Roeder Smith and Company","Rhode Island Municipal Employees Retirement System",1804,"2016"
"GRS","Rhode Island Municipal Employees Retirement System",1804,"2017"
"GRS","Rhode Island Municipal Employees Retirement System",1804,"2017"
"GRS","Rhode Island Municipal Employees Retirement System",1804,"2018"
"GRS","Rhode Island Municipal Employees Retirement System",1804,"2019"
"GRS","Rhode Island Municipal Employees Retirement System",1804,"2018"
"GRS","Rhode Island Municipal Employees Retirement System",1804,"2020"
"GRS","Rhode Island Municipal Employees Retirement System",1804,"2019"
"GRS","Rhode Island Municipal Employees Retirement System",1804,"2020"
"Gabriel Roeder Smith and Company","Rhode Island State Police Retirement Benefits Trust",1805,"2016"
"GRS","Rhode Island Municipal Employees Retirement System",1804,"2021"
"GRS","Rhode Island Municipal Employees Retirement System",1804,"2021"
"Gabriel Roeder Smith and Company","Rhode Island State Police Retirement Benefits Trust",1805,"2016"
"Gabriel Roeder Smith and Company","Rhode Island State Police Retirement Benefits Trust",1805,"2017"
"Gabriel Roeder Smith and Company","Rhode Island State Police Retirement Benefits Trust",1805,"2017"
"Gabriel Roeder Smith and Company","Rhode Island State Police Retirement Benefits Trust",1805,"2019"
"Gabriel Roeder Smith and Company","Rhode Island State Police Retirement Benefits Trust",1805,"2018"
"Gabriel Roeder Smith and Company","Rhode Island State Police Retirement Benefits Trust",1805,"2018"
